# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Fri Mar 21 09:55:47 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: HST/ACS WFC - updated filters and zeropoints, 2021
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  F435Wmag  F475Wmag  F555Wmag  F606Wmag  F625Wmag  F775Wmag  F814Wmag
0.0054091 -0.45000 9.95424 0.9737989306 2.4672606397    0.895  1.736  3.6967  2.393    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.242e-01 2.704e-01 8.652e-04 3.507e-04 2.371e-03 -1.000 5.414e-03 0.430 1.546 1.183 0.726 0.448 0.236 -0.209 -0.269
0.0054091 -0.45000 9.95424 0.9738861918 2.4672800543    0.896  1.734  3.6972  2.396    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.242e-01 2.704e-01 8.652e-04 3.508e-04 2.371e-03 -1.000 5.414e-03 0.434 1.546 1.183 0.727 0.450 0.239 -0.205 -0.265
0.0054091 -0.45000 9.95424 0.9739758372 2.4672999951    0.896  1.733  3.6976  2.400    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.242e-01 2.704e-01 8.652e-04 3.508e-04 2.371e-03 -1.000 5.414e-03 0.438 1.545 1.183 0.729 0.452 0.241 -0.202 -0.262
0.0054091 -0.45000 9.95424 0.9740686417 2.4673206342    0.896  1.732  3.6980  2.403    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.242e-01 2.704e-01 8.652e-04 3.508e-04 2.371e-03 -1.000 5.414e-03 0.441 1.544 1.183 0.730 0.454 0.243 -0.199 -0.259
0.0054091 -0.45000 9.95424 0.9741608500 2.4673411362    0.896  1.731  3.6984  2.405    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.242e-01 2.704e-01 8.652e-04 3.509e-04 2.371e-03 -1.000 5.414e-03 0.443 1.543 1.183 0.730 0.455 0.245 -0.197 -0.256
0.0054091 -0.45000 9.95424 0.9742499590 2.4673609448    0.896  1.730  3.6988  2.407    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.242e-01 2.704e-01 8.651e-04 3.509e-04 2.371e-03 -1.000 5.414e-03 0.445 1.542 1.183 0.730 0.456 0.246 -0.195 -0.255
0.0054091 -0.45000 9.95424 0.9743201733 2.4673765503    0.896  1.730  3.6990  2.409    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.242e-01 2.704e-01 8.651e-04 3.509e-04 2.371e-03 -1.000 5.414e-03 0.446 1.540 1.182 0.730 0.456 0.246 -0.194 -0.253
0.0054091 -0.45000 9.95424 0.9743382931 2.4673805771    0.896  1.730  3.6991  2.409    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.242e-01 2.704e-01 8.651e-04 3.509e-04 2.371e-03 -1.000 5.414e-03 0.446 1.540 1.182 0.730 0.456 0.246 -0.194 -0.253
0.0054091 -0.45000 9.95424 0.9744235873 2.4673995299    0.896  1.729  3.6994  2.411    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.242e-01 2.704e-01 8.651e-04 3.510e-04 2.371e-03 -1.000 5.414e-03 0.447 1.539 1.181 0.730 0.456 0.247 -0.193 -0.252
0.0054091 -0.45000 9.95424 0.9745159149 2.4674200412    0.896  1.729  3.6996  2.412    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.242e-01 2.704e-01 8.651e-04 3.510e-04 2.371e-03 -1.000 5.414e-03 0.447 1.537 1.179 0.729 0.456 0.246 -0.193 -0.252
0.0054091 -0.45000 9.95424 0.9746028185 2.4674393435    0.896  1.729  3.6998  2.412    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.241e-01 2.704e-01 8.651e-04 3.510e-04 2.371e-03 -1.000 5.414e-03 0.447 1.535 1.178 0.728 0.455 0.246 -0.193 -0.252
0.0054091 -0.45000 9.95424 0.9746928811 2.4674593433    0.896  1.730  3.6999  2.412    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.241e-01 2.704e-01 8.650e-04 3.511e-04 2.371e-03 -1.000 5.414e-03 0.446 1.533 1.176 0.726 0.453 0.244 -0.194 -0.254
0.0054091 -0.45000 9.95424 0.9747841358 2.4674796034    0.897  1.731  3.6999  2.412    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.241e-01 2.704e-01 8.650e-04 3.511e-04 2.371e-03 -1.000 5.414e-03 0.444 1.530 1.174 0.724 0.451 0.242 -0.197 -0.256
0.0054091 -0.45000 9.95424 0.9748765826 2.4675001237    0.897  1.732  3.6999  2.411    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.241e-01 2.704e-01 8.650e-04 3.511e-04 2.371e-03 -1.000 5.414e-03 0.441 1.528 1.171 0.721 0.448 0.239 -0.199 -0.258
0.0054091 -0.45000 9.95424 0.9749578834 2.4675181663    0.897  1.733  3.6999  2.409    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.241e-01 2.705e-01 8.650e-04 3.512e-04 2.371e-03 -1.000 5.414e-03 0.437 1.525 1.168 0.718 0.445 0.236 -0.203 -0.262
0.0054091 -0.45000 9.95424 0.9749655724 2.4675198725    0.897  1.733  3.6998  2.409    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.241e-01 2.705e-01 8.650e-04 3.512e-04 2.371e-03 -1.000 5.414e-03 0.437 1.525 1.168 0.718 0.445 0.236 -0.203 -0.262
0.0054091 -0.45000 9.95424 0.9750552773 2.4675397758    0.897  1.735  3.6997  2.406    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.241e-01 2.705e-01 8.650e-04 3.512e-04 2.371e-03 -1.000 5.414e-03 0.432 1.521 1.164 0.713 0.440 0.231 -0.208 -0.267
0.0054091 -0.45000 9.95424 0.9751420617 2.4675590271    0.897  1.738  3.6994  2.403    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.241e-01 2.705e-01 8.649e-04 3.512e-04 2.371e-03 -1.000 5.414e-03 0.425 1.517 1.159 0.708 0.434 0.225 -0.215 -0.274
0.0054091 -0.45000 9.95424 0.9752299190 2.4675785123    0.897  1.741  3.6991  2.398    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.241e-01 2.705e-01 8.649e-04 3.513e-04 2.371e-03 -1.000 5.414e-03 0.417 1.512 1.154 0.702 0.428 0.218 -0.223 -0.282
0.0054091 -0.45000 9.95424 0.9753156900 2.4675975310    0.897  1.745  3.6986  2.393    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.241e-01 2.705e-01 8.649e-04 3.513e-04 2.371e-03 -1.000 5.414e-03 0.408 1.507 1.147 0.694 0.420 0.209 -0.232 -0.291
0.0054091 -0.45000 9.95424 0.9754042625 2.4676171669    0.897  1.749  3.6981  2.386    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.241e-01 2.705e-01 8.649e-04 3.513e-04 2.371e-03 -1.000 5.414e-03 0.397 1.501 1.140 0.686 0.410 0.199 -0.243 -0.302
0.0054091 -0.45000 9.95424 0.9754927754 2.4676367854    0.897  1.754  3.6977  2.380    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.241e-01 2.705e-01 8.649e-04 3.513e-04 2.371e-03 -1.000 5.414e-03 0.386 1.494 1.132 0.676 0.400 0.189 -0.254 -0.314
0.0054091 -0.45000 9.95424 0.9755792022 2.4676559376    0.897  1.759  3.6971  2.372    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.241e-01 2.705e-01 8.648e-04 3.514e-04 2.371e-03 -1.000 5.414e-03 0.372 1.486 1.123 0.666 0.388 0.177 -0.267 -0.328
0.0054091 -0.45000 9.95424 0.9756654501 2.4676750462    0.898  1.765  3.6964  2.363    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.241e-01 2.705e-01 8.648e-04 3.514e-04 2.371e-03 -1.000 5.414e-03 0.357 1.477 1.112 0.653 0.375 0.162 -0.283 -0.343
0.0054091 -0.45000 9.95424 0.9757530093 2.4676944414    0.898  1.774  3.6954  2.351    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.241e-01 2.705e-01 8.648e-04 3.514e-04 2.371e-03 -1.000 5.414e-03 0.336 1.464 1.097 0.637 0.357 0.143 -0.304 -0.364
0.0054091 -0.45000 9.95424 0.9758406281 2.4677138459    0.898  1.769  3.6961  2.359    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.241e-01 2.705e-01 8.648e-04 3.515e-04 2.371e-03 -1.000 5.414e-03 0.348 1.470 1.105 0.645 0.367 0.154 -0.292 -0.352
0.0054091 -0.45000 9.95424 0.9759266973 2.4677329032    0.898  1.787  3.6940  2.333    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.241e-01 2.705e-01 8.648e-04 3.515e-04 2.371e-03 -1.000 5.414e-03 0.304 1.446 1.075 0.611 0.329 0.114 -0.336 -0.397
0.0054091 -0.45000 9.95424 0.9760151505 2.4677524844    0.898  1.815  3.6908  2.291    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.241e-01 2.705e-01 8.647e-04 3.515e-04 2.371e-03 -1.000 5.414e-03 0.231 1.403 1.025 0.553 0.266 0.048 -0.408 -0.470
0.0054091 -0.45000 9.95424 0.9760719538 2.4677650569    0.898  1.852  3.6869  2.239    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.241e-01 2.705e-01 8.647e-04 3.516e-04 2.371e-03 -1.000 5.414e-03 0.140 1.350 0.963 0.481 0.187 -0.034 -0.498 -0.562
0.0054091 -0.45000 9.95424 0.9761020541 2.4677717185    0.898  1.893  3.6826  2.181    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.241e-01 2.705e-01 8.647e-04 3.516e-04 2.371e-03 -1.000 5.414e-03 0.037 1.291 0.893 0.400 0.100 -0.126 -0.598 -0.663
0.0054091 -0.45000 9.95424 0.9761157036 2.4677747391    0.898  1.933  3.6785  2.124    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.241e-01 2.705e-01 8.647e-04 3.516e-04 2.371e-03 -1.000 5.414e-03 -0.063 1.232 0.825 0.321 0.014 -0.216 -0.696 -0.763
0.0054091 -0.45000 9.95424 0.9761220813 2.4677761505    0.898  1.972  3.6747  2.070    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.241e-01 2.705e-01 8.647e-04 3.516e-04 2.371e-03 -1.000 5.414e-03 -0.160 1.178 0.761 0.247 -0.068 -0.301 -0.789 -0.858
0.0054091 -0.45000 9.95424 0.9761254191 2.4677768891    0.898  2.010  3.6710  2.017    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.241e-01 2.705e-01 8.647e-04 3.516e-04 2.371e-03 -1.000 5.414e-03 -0.255 1.122 0.697 0.172 -0.149 -0.386 -0.882 -0.952
0.0054091 -0.45000 9.95424 0.9761275053 2.4677773508    0.898  2.048  3.6673  1.964    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.241e-01 2.705e-01 8.647e-04 3.516e-04 2.371e-03 -1.000 5.414e-03 -0.351 1.073 0.635 0.098 -0.231 -0.472 -0.974 -1.046
0.0054091 -0.45000 9.95424 0.9761282802 2.4677775223    0.898  2.067  3.6655  1.938    4  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.241e-01 2.705e-01 8.647e-04 3.516e-04 2.371e-03 -1.000 5.414e-03 -0.398 1.051 0.605 0.061 -0.271 -0.515 -1.020 -1.092
0.0054091 -0.45000 9.95424 0.9761283398 2.4677775355    0.898  2.068  3.6654  1.937    7  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1 -6.94e-10      0.00 7.241e-01 2.690e-01 8.647e-04 3.516e-04 2.371e-03 -1.000 6.891e-03 -0.399 1.050 0.605 0.060 -0.272 -0.516 -1.021 -1.094
0.0054091 -0.45000 9.95424 0.9761295319 2.4677777993    0.898  2.102  3.6623  1.891    7  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1 -8.36e-10      0.00 7.241e-01 2.690e-01 8.647e-04 3.516e-04 2.371e-03 -1.000 6.891e-03 -0.484 1.007 0.549 -0.007 -0.346 -0.593 -1.104 -1.177
0.0054091 -0.45000 9.95424 0.9761310220 2.4677781290    0.898  2.143  3.6586  1.835    7  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-09      0.00 7.241e-01 2.690e-01 8.647e-04 3.516e-04 2.371e-03 -1.000 6.891e-03 -0.587 0.957 0.484 -0.087 -0.433 -0.685 -1.202 -1.276
0.0054091 -0.45000 9.95424 0.9761332273 2.4677786170    0.898  2.175  3.6557  1.791    7  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1 -1.24e-09      0.00 7.241e-01 2.690e-01 8.647e-04 3.516e-04 2.371e-03 -1.000 6.891e-03 -0.667 0.920 0.434 -0.148 -0.500 -0.755 -1.277 -1.353
0.0054091 -0.45000 9.95424 0.9761371613 2.4677794875    0.898  2.159  3.6572  1.813    7  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-09      0.00 7.241e-01 2.690e-01 8.647e-04 3.516e-04 2.371e-03 -1.000 6.891e-03 -0.627 0.938 0.459 -0.118 -0.467 -0.720 -1.239 -1.314
0.0054091 -0.45000 9.95424 0.9761490226 2.4677821123    0.897  2.131  3.6597  1.850    7  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1 -9.85e-10      0.00 7.241e-01 2.690e-01 8.647e-04 3.516e-04 2.371e-03 -1.000 6.891e-03 -0.558 0.971 0.501 -0.066 -0.409 -0.660 -1.175 -1.249
0.0054091 -0.45000 9.95424 0.9762102962 2.4677956699    0.895  2.162  3.6569  1.808    7  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-09      0.00 7.241e-01 2.690e-01 8.647e-04 3.516e-04 2.371e-03 -1.000 6.891e-03 -0.635 0.935 0.454 -0.124 -0.473 -0.727 -1.247 -1.322
0.0054091 -0.45000 9.95424 0.9762414694 2.4678025667    0.894  2.206  3.6527  1.746    7  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1 -1.48e-09      0.00 7.241e-01 2.690e-01 8.647e-04 3.516e-04 2.371e-03 -1.000 6.891e-03 -0.746 0.884 0.385 -0.208 -0.566 -0.824 -1.351 -1.428
0.0054091 -0.45000 9.95424 0.9762620926 2.4678071291    0.893  2.240  3.6496  1.699    7  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1 -1.78e-09      0.00 7.241e-01 2.690e-01 8.647e-04 3.516e-04 2.371e-03 -1.000 6.891e-03 -0.830 0.845 0.333 -0.272 -0.636 -0.897 -1.430 -1.508
0.0054091 -0.45000 9.95424 0.9762858152 2.4678123769    0.892  2.280  3.6460  1.644    7  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1 -2.21e-09      0.00 7.241e-01 2.690e-01 8.647e-04 3.516e-04 2.371e-03 -1.000 6.891e-03 -0.930 0.801 0.273 -0.346 -0.717 -0.982 -1.522 -1.601
0.0054091 -0.45000 9.95424 0.9763085842 2.4678174135    0.890  2.320  3.6424  1.589    7  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1 -2.74e-09      0.00 7.241e-01 2.690e-01 8.647e-04 3.516e-04 2.371e-03 -1.000 6.891e-03 -1.031 0.757 0.211 -0.421 -0.799 -1.067 -1.614 -1.695
0.0054091 -0.45000 9.95424 0.9763292670 2.4678219883    0.888  2.361  3.6388  1.533    7  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1  -3.4e-09      0.00 7.241e-01 2.690e-01 8.647e-04 3.517e-04 2.371e-03 -1.000 6.891e-03 -1.132 0.713 0.150 -0.495 -0.880 -1.151 -1.705 -1.788
0.0054091 -0.45000 9.95424 0.9763478041 2.4678260884    0.886  2.401  3.6352  1.477    7  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1 -4.22e-09      0.00 7.241e-01 2.690e-01 8.647e-04 3.517e-04 2.371e-03 -1.000 6.891e-03 -1.233 0.671 0.092 -0.566 -0.959 -1.233 -1.796 -1.881
0.0054091 -0.45000 9.95424 0.9763644934 2.4678297796    0.883  2.442  3.6316  1.421    7  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1 -5.24e-09      0.00 7.241e-01 2.690e-01 8.646e-04 3.517e-04 2.371e-03 -1.000 6.889e-03 -1.334 0.627 0.035 -0.635 -1.036 -1.315 -1.888 -1.975
0.0054091 -0.45000 9.95424 0.9763796926 2.4678331411    0.881  2.483  3.6279  1.364    7  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1 -6.53e-09      0.00 7.241e-01 2.690e-01 8.645e-04 3.517e-04 2.371e-03 -1.000 6.889e-03 -1.437 0.584 -0.020 -0.703 -1.114 -1.397 -1.981 -2.070
0.0054091 -0.45000 9.95424 0.9763931632 2.4678361202    0.878  2.524  3.6243  1.307    7  0.000  0.486    10.39     7.75     5.43     4.20     3.41  3 -8.14e-09      0.00 7.241e-01 2.690e-01 8.641e-04 3.518e-04 2.372e-03 -1.000 6.889e-03 -1.539 0.544 -0.073 -0.769 -1.189 -1.476 -2.072 -2.163
0.0054091 -0.45000 9.95424 0.9764055014 2.4678388488    0.874  2.564  3.6200  1.248    7  0.000  0.485    11.75     8.61     6.01     4.66     3.77  3 -1.01e-08      0.00 7.241e-01 2.690e-01 8.632e-04 3.523e-04 2.372e-03 -1.000 6.884e-03 -1.639 0.515 -0.117 -0.827 -1.258 -1.550 -2.160 -2.253
0.0054091 -0.45000 9.95424 0.9764142036 2.4678407733    0.871  2.594  3.6149  1.195    7  0.000  0.484    13.11     9.47     6.57     5.10     4.14  3 -1.18e-08      0.00 7.241e-01 2.691e-01 8.618e-04 3.534e-04 2.372e-03 -1.000 6.863e-03 -1.715 0.525 -0.122 -0.848 -1.292 -1.591 -2.219 -2.315
0.0054091 -0.45000 9.95424 0.9764249921 2.4678431590    0.867  2.634  3.6094  1.131    7  0.000  0.482    14.98    10.61     7.33     5.70     4.62  3 -1.46e-08      0.00 7.241e-01 2.691e-01 8.585e-04 3.566e-04 2.372e-03 -1.000 6.827e-03 -1.815 0.522 -0.143 -0.887 -1.346 -1.651 -2.299 -2.399
0.0054091 -0.45000 9.95424 0.9764354229 2.4678454656    0.861  2.674  3.6055  1.073    7  0.000  0.480    16.90    11.77     8.09     6.31     5.11  3 -1.81e-08      0.00 7.241e-01 2.691e-01 8.537e-04 3.620e-04 2.372e-03 -1.000 6.794e-03 -1.915 0.495 -0.184 -0.941 -1.411 -1.721 -2.385 -2.487
0.0054091 -0.45000 9.95424 0.9764454961 2.4678476931    0.855  2.714  3.6018  1.015    7  0.000  0.476    19.08    13.06     8.94     6.98     5.66  2 -2.26e-08      0.00 7.241e-01 2.691e-01 8.483e-04 3.685e-04 2.372e-03 -1.000 6.790e-03 -2.016 0.466 -0.227 -0.997 -1.478 -1.792 -2.472 -2.577
0.0054091 -0.45000 9.95424 0.9764549732 2.4678497887    0.847  2.754  3.5980  0.956    7  0.000  0.474    21.55    14.50     9.87     7.72     6.26  2  -2.8e-08      0.00 7.241e-01 2.691e-01 8.432e-04 3.746e-04 2.372e-03 -1.000 6.789e-03 -2.116 0.444 -0.263 -1.047 -1.540 -1.858 -2.557 -2.665
0.0054091 -0.45000 9.95424 0.9764641523 2.4678518184    0.838  2.795  3.5940  0.894    7  0.000  0.471    24.47    16.16    10.94     8.58     6.96  2 -3.54e-08      0.00 7.241e-01 2.691e-01 8.386e-04 3.802e-04 2.372e-03 -1.000 6.783e-03 -2.218 0.427 -0.295 -1.094 -1.600 -1.923 -2.643 -2.754
0.0054091 -0.45000 9.95424 0.9764730334 2.4678537821    0.827  2.840  3.5896  0.826    7  0.000  0.469    28.16    18.21    12.26     9.63     7.82  2 -4.54e-08      0.00 7.241e-01 2.692e-01 8.345e-04 3.853e-04 2.372e-03 -1.000 6.769e-03 -2.329 0.412 -0.328 -1.143 -1.664 -1.992 -2.735 -2.850
0.0054091 -0.45000 9.95424 0.9764803648 2.4678554031    0.815  2.887  3.5848  0.754    7  0.000  0.467    32.68    20.67    13.84    10.90     8.84  2 -5.87e-08      0.00 7.241e-01 2.692e-01 8.307e-04 3.899e-04 2.372e-03 -1.000 6.759e-03 -2.447 0.403 -0.355 -1.185 -1.722 -2.055 -2.830 -2.950
0.0054091 -0.45000 9.95424 0.9764853120 2.4678564970    0.805  2.930  3.5803  0.688    7  0.000  0.465    37.47    23.22    15.46    12.20     9.90  2 -7.41e-08      0.00 7.241e-01 2.692e-01 8.277e-04 3.936e-04 2.372e-03 -1.000 6.733e-03 -2.554 0.396 -0.378 -1.223 -1.774 -2.111 -2.917 -3.040
0.0054091 -0.45000 9.95424 0.9764892459 2.4678573668    0.795  2.971  3.5759  0.623    7  0.000  0.463    42.89    26.04    17.24    13.63    11.07  1 -9.34e-08      0.00 7.240e-01 2.693e-01 8.252e-04 3.967e-04 2.372e-03 -1.000 6.711e-03 -2.658 0.399 -0.390 -1.246 -1.810 -2.151 -2.997 -3.126
0.0054091 -0.45000 9.95424 0.9764930010 2.4678581971    0.783  3.015  3.5710  0.553    7  0.000  0.462    49.54    29.41    19.36    15.35    12.46  1 -1.19e-07      0.00 7.240e-01 2.693e-01 8.231e-04 3.992e-04 2.372e-03 -1.000 6.748e-03 -2.767 0.409 -0.396 -1.263 -1.843 -2.188 -3.079 -3.214
0.0054091 -0.45000 9.95424 0.9764963388 2.4678589351    0.769  3.057  3.5660  0.483    7  0.000  0.461    57.33    33.26    21.76    17.29    14.05  1 -1.53e-07      0.00 7.240e-01 2.693e-01 8.215e-04 4.013e-04 2.372e-03 -1.000 6.784e-03 -2.873 0.433 -0.386 -1.260 -1.854 -2.202 -3.155 -3.297
0.0054091 -0.45000 9.95424 0.9764994383 2.4678596203    0.752  3.099  3.5609  0.411    7  0.000  0.461    66.46    37.64    24.48    19.50    15.84  1 -1.97e-07      0.00 7.239e-01 2.693e-01 8.205e-04 4.025e-04 2.371e-03 -1.000 6.785e-03 -2.976 0.475 -0.361 -1.242 -1.853 -2.204 -3.225 -3.376
0.0054091 -0.45000 9.95424 0.9765021205 2.4678602134    0.732  3.133  3.5565  0.347    7  0.000  0.461    75.78    41.96    27.14    21.68    17.62  0 -2.48e-07      0.00 7.239e-01 2.693e-01 8.201e-04 4.030e-04 2.371e-03 -1.000 6.764e-03 -3.064 0.524 -0.324 -1.206 -1.831 -2.183 -3.279 -3.438
0.0054091 -0.45000 9.95424 0.9765035510 2.4678605296    0.721  3.148  3.5545  0.318    7  0.000  0.460    80.46    44.07    28.44    22.74    18.48  0 -2.77e-07      0.00 7.239e-01 2.693e-01 8.200e-04 4.031e-04 2.371e-03 -1.000 6.763e-03 -3.101 0.549 -0.305 -1.186 -1.818 -2.170 -3.300 -3.464
0.0054091 -0.45000 9.95424 0.9765041471 2.4678606614    0.715  3.161  3.5530  0.295    7  0.000  0.460    84.31    45.81    29.50    23.62    19.19  0    -3e-07      0.00 7.239e-01 2.693e-01 8.200e-04 4.031e-04 2.371e-03 -1.000 6.763e-03 -3.133 0.566 -0.292 -1.173 -1.810 -2.162 -3.320 -3.487
0.0054091 -0.45000 9.95424 0.9765051007 2.4678608723    0.706  3.171  3.5517  0.274    7  0.000  0.460    87.97    47.42    30.48    24.43    19.85  0 -3.25e-07      0.00 7.239e-01 2.693e-01 8.192e-04 4.041e-04 2.371e-03 -1.000 6.763e-03 -3.158 0.584 -0.278 -1.160 -1.801 -2.153 -3.335 -3.505
0.0054091 -0.45000 9.95424 0.9765051603 2.4678608855    0.706  3.172  3.5516  0.273    7  0.000  0.460    88.17    47.51    30.53    24.47    19.88  0 -3.26e-07      0.00 7.239e-01 2.693e-01 8.190e-04 4.044e-04 2.371e-03 -1.000 6.763e-03 -3.160 0.585 -0.278 -1.159 -1.800 -2.153 -3.335 -3.506
0.0054091 -0.45000 9.95424 0.9765052199 2.4678608986    0.705  3.173  3.5515  0.272    7  0.000  0.460    88.45    47.63    30.61    24.53    19.93  0 -3.28e-07      0.00 7.239e-01 2.693e-01 8.188e-04 4.047e-04 2.371e-03 -1.000 6.763e-03 -3.161 0.586 -0.277 -1.158 -1.800 -2.152 -3.337 -3.507
0.0054091 -0.45000 9.95424 0.9765052795 2.4678609118    0.705  3.173  3.5514  0.271    7  0.000  0.459    88.64    47.72    30.66    24.57    19.96  0  -3.3e-07      0.00 7.239e-01 2.693e-01 8.187e-04 4.049e-04 2.371e-03 -1.000 6.763e-03 -3.163 0.587 -0.276 -1.157 -1.799 -2.152 -3.337 -3.508
0.0054091 -0.45000 9.95424 0.9765053391 2.4678609250    0.704  3.166  3.5521  0.280    7  0.000  0.459    86.90    46.92    30.17    24.17    19.64  0 -3.21e-07      0.00 7.239e-01 2.693e-01 8.187e-04 4.049e-04 2.371e-03 -1.000 6.763e-03 -3.146 0.582 -0.279 -1.160 -1.800 -2.153 -3.326 -3.495
0.0054091 -0.45000 9.95424 0.9765056968 2.4678610041    0.700  3.182  3.5500  0.253    7  0.000  0.459    91.94    49.18    31.55    25.30    20.56  0  -3.5e-07      0.00 7.239e-01 2.693e-01 8.185e-04 4.050e-04 2.371e-03 -1.000 6.763e-03 -3.185 0.610 -0.257 -1.137 -1.783 -2.136 -3.348 -3.522
0.0054091 -0.45000 9.95424 0.9765059352 2.4678610568    0.698  3.215  3.5459  0.202    7  0.000  0.459   102.45    53.87    34.42    27.64    22.46  0 -4.08e-07      0.00 7.239e-01 2.693e-01 8.177e-04 4.061e-04 2.371e-03 -1.000 6.751e-03 -3.268 0.670 -0.202 -1.073 -1.734 -2.084 -3.390 -3.573
