x,y
2.4627038709677427,19.78837630952381
2.301521935483872,19.656277499999998
2.201968387096775,19.458129285714286
2.007601935483871,19.167511904761902
1.8938264516129035,18.99578345238095
1.7753103225806457,18.73158583333333
1.6378316129032264,18.493807976190475
1.5193154838709682,18.242820238095234
1.410280645161291,17.925783095238096
1.3202083870967747,17.569116309523807
1.2728019354838715,17.238869285714284
1.2538393548387101,16.855782738095236
1.2965051612903231,16.59158511904762
1.3770961290322588,16.48590607142857
1.4861309677419359,16.38022702380952
1.6046470967741941,16.234918333333333
1.6757567741935488,16.023560238095236
1.7184225806451618,15.693313214285713
1.7563477419354843,15.297016785714284
1.7895322580645165,14.874300595238093
1.8369387096774197,14.478004166666665
1.8796045161290327,14.147757142857142
1.941232903225807,13.791090357142856
2.017083225806452,13.394793928571428
2.092933548387097,12.985287619047618
2.2067090322580647,12.628620833333333
2.3204845161290324,12.29837380952381
2.4437412903225812,11.968126785714285
2.457963225806452,11.849237857142857
2.57173870967742,11.558620476190475
2.7234393548387104,11.228373452380952
2.851436774193549,11.030225238095237
2.998396774193549,10.752817738095237
3.16906,10.409360833333333
3.3586858064516134,10.118743452380953
3.5530522580645165,9.920595238095238
