# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Tue Feb 11 16:21:13 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: HST/ACS WFC - updated filters and zeropoints, 2021
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
 Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  F435Wmag  F475Wmag  F555Wmag  F606Wmag  F625Wmag  F775Wmag  F814Wmag
0.0054091 -0.45000 10.07918 0.8874040246 2.4458639633    0.885  0.630  3.7087  3.542    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.12e-13      0.00 7.424e-01 2.523e-01 9.403e-04 2.572e-04 2.336e-03 -1.000 5.299e-03 3.195 4.205 3.875 3.445 3.179 2.973 2.551 2.496
0.0054091 -0.45000 10.07918 0.8880867362 2.4460518966    0.886  0.673  3.7073  3.493    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -8.48e-13      0.00 7.401e-01 2.546e-01 9.412e-04 2.582e-04 2.342e-03 -1.000 5.304e-03 3.087 4.108 3.775 3.343 3.075 2.868 2.444 2.388
0.0054091 -0.45000 10.07918 0.8886709213 2.4462124444    0.886  0.713  3.7061  3.449    3  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -9.94e-13      0.00 7.380e-01 2.567e-01 9.401e-04 2.598e-04 2.347e-03 -1.000 5.313e-03 2.987 4.017 3.683 3.248 2.979 2.771 2.345 2.288
0.0054091 -0.45000 10.07918 0.8892408013 2.4463688271    0.887  0.755  3.7050  3.403    3  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-12      0.00 7.358e-01 2.588e-01 9.355e-04 2.638e-04 2.351e-03 -1.000 5.314e-03 2.882 3.921 3.584 3.148 2.877 2.668 2.240 2.183
0.0054091 -0.45000 10.07918 0.8897894025 2.4465191530    0.888  0.798  3.7039  3.355    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1 -1.39e-12      0.00 7.338e-01 2.609e-01 9.277e-04 2.708e-04 2.354e-03 -1.000 5.319e-03 2.775 3.822 3.483 3.044 2.772 2.563 2.133 2.075
0.0054091 -0.45000 10.07918 0.8902620673 2.4466485003    0.888  0.838  3.7028  3.311    3  0.000  0.519     0.00     0.00     0.00     0.00     0.00 -1 -1.62e-12      0.00 7.321e-01 2.626e-01 9.177e-04 2.812e-04 2.357e-03 -1.000 5.349e-03 2.675 3.730 3.389 2.948 2.675 2.465 2.033 1.975
0.0054091 -0.45000 10.07918 0.8907536864 2.4467828670    0.888  0.883  3.7015  3.262    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -1.93e-12      0.00 7.303e-01 2.643e-01 9.055e-04 2.957e-04 2.360e-03 -1.000 5.394e-03 2.562 3.627 3.283 2.841 2.566 2.355 1.921 1.863
0.0054091 -0.45000 10.07918 0.8911785483 2.4468988506    0.889  0.925  3.7004  3.216    3  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -2.26e-12      0.00 7.289e-01 2.657e-01 8.947e-04 3.089e-04 2.361e-03 -1.000 5.388e-03 2.458 3.531 3.186 2.741 2.465 2.254 1.817 1.759
0.0054091 -0.45000 10.07918 0.8915507793 2.4470003620    0.889  0.964  3.6992  3.172    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -2.63e-12      0.00 7.279e-01 2.667e-01 8.865e-04 3.194e-04 2.362e-03 -1.000 5.386e-03 2.360 3.442 3.095 2.648 2.371 2.158 1.720 1.661
0.0054091 -0.45000 10.07918 0.8919104934 2.4470983673    0.889  1.005  3.6979  3.126    3  0.000  0.496     0.00     0.00     0.00     0.00     0.00 -1 -3.08e-12      0.00 7.269e-01 2.677e-01 8.792e-04 3.287e-04 2.363e-03 -1.000 5.383e-03 2.257 3.351 3.001 2.551 2.272 2.059 1.618 1.558
0.0054091 -0.45000 10.07918 0.8922455907 2.4471895840    0.890  1.046  3.6965  3.079    3  0.000  0.492     0.00     0.00     0.00     0.00     0.00 -1 -3.61e-12      0.00 7.262e-01 2.684e-01 8.729e-04 3.368e-04 2.364e-03 -1.000 5.393e-03 2.154 3.260 2.907 2.455 2.174 1.959 1.515 1.455
0.0054091 -0.45000 10.07918 0.8926400542 2.4472968598    0.890  1.100  3.6947  3.018    3  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1 -4.42e-12      0.00 7.256e-01 2.690e-01 8.686e-04 3.424e-04 2.365e-03 -1.000 5.402e-03 2.021 3.144 2.787 2.329 2.046 1.830 1.382 1.322
0.0054091 -0.45000 10.07918 0.8929027915 2.4473682517    0.890  1.139  3.6932  2.974    3  0.000  0.488     0.00     0.00     0.00     0.00     0.00 -1 -5.13e-12      0.00 7.252e-01 2.694e-01 8.656e-04 3.464e-04 2.366e-03 -1.000 5.388e-03 1.923 3.059 2.699 2.238 1.953 1.735 1.285 1.224
0.0054091 -0.45000 10.07918 0.8931483626 2.4474349354    0.890  1.178  3.6917  2.928    3  0.000  0.487     0.00     0.00     0.00     0.00     0.00 -1 -5.95e-12      0.00 7.249e-01 2.697e-01 8.635e-04 3.491e-04 2.366e-03 -1.000 5.386e-03 1.825 2.975 2.612 2.147 1.859 1.641 1.188 1.126
0.0054091 -0.45000 10.07918 0.8933763504 2.4474968068    0.890  1.217  3.6902  2.883    3  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1  -6.9e-12      0.00 7.247e-01 2.699e-01 8.624e-04 3.505e-04 2.366e-03 -1.000 5.392e-03 1.728 2.893 2.525 2.057 1.767 1.547 1.091 1.028
0.0054091 -0.45000 10.07918 0.8936472535 2.4475702773    0.891  1.267  3.6881  2.825    3  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1 -8.35e-12      0.00 7.247e-01 2.699e-01 8.621e-04 3.509e-04 2.366e-03 -1.000 5.402e-03 1.602 2.786 2.415 1.942 1.649 1.427 0.966 0.903
0.0054091 -0.45000 10.07918 0.8938851953 2.4476347662    0.891  1.316  3.6860  2.768    3  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-11      0.00 7.247e-01 2.699e-01 8.620e-04 3.511e-04 2.366e-03 -1.000 5.402e-03 1.481 2.684 2.309 1.832 1.536 1.312 0.847 0.783
0.0054091 -0.45000 10.07918 0.8941019773 2.4476934859    0.891  1.363  3.6838  2.712    3  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-11      0.00 7.247e-01 2.699e-01 8.619e-04 3.512e-04 2.367e-03 -1.000 5.403e-03 1.361 2.584 2.205 1.723 1.423 1.198 0.729 0.664
0.0054091 -0.45000 10.07918 0.8943021297 2.4477476721    0.891  1.412  3.6815  2.654    3  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1 -1.44e-11      0.00 7.246e-01 2.700e-01 8.618e-04 3.514e-04 2.367e-03 -1.000 5.403e-03 1.240 2.484 2.100 1.614 1.311 1.083 0.610 0.544
0.0054091 -0.45000 10.07918 0.8944772482 2.4477950581    0.891  1.458  3.6793  2.599    3  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1 -1.72e-11      0.00 7.246e-01 2.700e-01 8.617e-04 3.515e-04 2.367e-03 -1.000 5.403e-03 1.126 2.390 2.002 1.511 1.204 0.975 0.498 0.431
0.0054091 -0.45000 10.07918 0.8946366310 2.4478381676    0.891  1.502  3.6771  2.546    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1 -2.04e-11      0.00 7.246e-01 2.700e-01 8.616e-04 3.516e-04 2.367e-03 -1.000 5.404e-03 1.014 2.300 1.907 1.411 1.101 0.870 0.388 0.320
0.0054091 -0.45000 10.07918 0.8947790265 2.4478766675    0.891  1.545  3.6749  2.495    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1 -2.39e-11      0.00 7.246e-01 2.700e-01 8.616e-04 3.517e-04 2.367e-03 -1.000 5.404e-03 0.908 2.216 1.818 1.317 1.004 0.771 0.284 0.215
0.0054091 -0.45000 10.07918 0.8949157000 2.4479136070    0.891  1.587  3.6727  2.444    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1  -2.8e-11      0.00 7.246e-01 2.700e-01 8.615e-04 3.519e-04 2.367e-03 -1.000 5.404e-03 0.802 2.135 1.732 1.225 0.907 0.671 0.180 0.110
0.0054091 -0.45000 10.07918 0.8950551748 2.4479512903    0.891  1.624  3.6708  2.399    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1 -3.22e-11      0.00 7.246e-01 2.700e-01 8.614e-04 3.520e-04 2.367e-03 -1.000 5.405e-03 0.711 2.065 1.657 1.144 0.822 0.585 0.090 0.019
0.0054091 -0.45000 10.07918 0.8951950669 2.4479890727    0.891  1.650  3.6695  2.367    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1  -3.6e-11      0.00 7.246e-01 2.700e-01 8.613e-04 3.521e-04 2.367e-03 -1.000 5.405e-03 0.644 2.013 1.601 1.084 0.761 0.522 0.023 -0.047
0.0054091 -0.45000 10.07918 0.8953388929 2.4480279035    0.891  1.616  3.6720  2.411    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1 -3.21e-11      0.00 7.246e-01 2.700e-01 8.613e-04 3.522e-04 2.367e-03 -1.000 5.405e-03 0.729 2.071 1.665 1.155 0.836 0.600 0.107 0.037
0.0054091 -0.45000 10.07918 0.8953809142 2.4480392459    0.891  1.605  3.6729  2.426    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1 -3.07e-11      0.00 7.246e-01 2.700e-01 8.612e-04 3.522e-04 2.367e-03 -1.000 5.405e-03 0.758 2.091 1.687 1.179 0.862 0.627 0.135 0.066
0.0054091 -0.45000 10.07918 0.8955097198 2.4480740055    0.890  1.657  3.6699  2.363    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1 -3.69e-11      0.00 7.246e-01 2.700e-01 8.612e-04 3.523e-04 2.367e-03 -1.000 5.405e-03 0.628 1.993 1.582 1.066 0.743 0.505 0.007 -0.063
0.0054091 -0.45000 10.07918 0.8956170082 2.4481029497    0.890  1.702  3.6673  2.306    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1 -4.38e-11      0.00 7.246e-01 2.700e-01 8.611e-04 3.524e-04 2.367e-03 -1.000 5.406e-03 0.514 1.910 1.492 0.968 0.640 0.398 -0.105 -0.176
0.0054091 -0.45000 10.07918 0.8957194686 2.4481305839    0.890  1.749  3.6646  2.249    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1 -5.22e-11      0.00 7.246e-01 2.700e-01 8.611e-04 3.525e-04 2.367e-03 -1.000 5.406e-03 0.397 1.826 1.400 0.868 0.535 0.290 -0.219 -0.292
0.0054091 -0.45000 10.07918 0.8958129287 2.4481557843    0.890  1.795  3.6619  2.192    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1 -6.22e-11      0.00 7.245e-01 2.700e-01 8.610e-04 3.525e-04 2.367e-03 -1.000 5.406e-03 0.282 1.743 1.311 0.770 0.431 0.184 -0.331 -0.405
0.0054091 -0.45000 10.07918 0.8958969116 2.4481784242    0.890  1.840  3.6591  2.136    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1 -7.37e-11      0.00 7.245e-01 2.700e-01 8.610e-04 3.526e-04 2.367e-03 -1.000 5.406e-03 0.171 1.665 1.225 0.676 0.332 0.081 -0.440 -0.515
0.0054091 -0.45000 10.07918 0.8959736824 2.4481991156    0.890  1.884  3.6564  2.081    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1 -8.71e-11      0.00 7.245e-01 2.701e-01 8.609e-04 3.526e-04 2.367e-03 -1.000 5.406e-03 0.060 1.589 1.143 0.585 0.235 -0.019 -0.546 -0.623
0.0054091 -0.45000 10.07918 0.8960453272 2.4482184217    0.889  1.928  3.6536  2.025    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-10      0.00 7.245e-01 2.701e-01 8.609e-04 3.527e-04 2.367e-03 -1.000 5.406e-03 -0.051 1.514 1.060 0.494 0.137 -0.120 -0.654 -0.732
0.0054091 -0.45000 10.07918 0.8961101770 2.4482358938    0.889  1.972  3.6508  1.970    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1 -1.22e-10      0.00 7.245e-01 2.701e-01 8.609e-04 3.527e-04 2.367e-03 -1.000 5.407e-03 -0.160 1.445 0.981 0.404 0.041 -0.219 -0.759 -0.837
0.0054091 -0.45000 10.07918 0.8961704969 2.4482521427    0.889  2.016  3.6479  1.915    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1 -1.44e-10      0.00 7.245e-01 2.701e-01 8.608e-04 3.528e-04 2.367e-03 -1.000 5.407e-03 -0.269 1.382 0.904 0.314 -0.055 -0.318 -0.863 -0.943
0.0054091 -0.45000 10.07918 0.8962253928 2.4482669284    0.888  2.059  3.6451  1.860    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1 -1.69e-10      0.00 7.245e-01 2.701e-01 8.608e-04 3.528e-04 2.367e-03 -1.000 5.407e-03 -0.377 1.321 0.828 0.226 -0.148 -0.415 -0.965 -1.046
0.0054091 -0.45000 10.07918 0.8962756395 2.4482804600    0.888  2.102  3.6422  1.806    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1 -1.99e-10      0.00 7.245e-01 2.701e-01 8.608e-04 3.529e-04 2.367e-03 -1.000 5.407e-03 -0.484 1.260 0.753 0.139 -0.241 -0.511 -1.066 -1.148
0.0054091 -0.45000 10.07918 0.8963212967 2.4482927541    0.887  2.144  3.6393  1.752    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1 -2.34e-10      0.00 7.245e-01 2.701e-01 8.608e-04 3.529e-04 2.367e-03 -1.000 5.407e-03 -0.589 1.203 0.681 0.055 -0.331 -0.604 -1.164 -1.248
0.0054091 -0.45000 10.07918 0.8963633180 2.4483040679    0.887  2.185  3.6365  1.698    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1 -2.74e-10      0.00 7.245e-01 2.701e-01 8.607e-04 3.529e-04 2.367e-03 -1.000 5.407e-03 -0.693 1.147 0.610 -0.027 -0.420 -0.694 -1.261 -1.346
0.0054091 -0.45000 10.07918 0.8964026570 2.4483146585    0.886  2.228  3.6335  1.644    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1 -3.23e-10      0.00 7.245e-01 2.701e-01 8.607e-04 3.530e-04 2.367e-03 -1.000 5.407e-03 -0.799 1.092 0.540 -0.110 -0.508 -0.785 -1.358 -1.444
0.0054091 -0.45000 10.07918 0.8964379430 2.4483241570    0.886  2.268  3.6307  1.592    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1 -3.77e-10      0.00 7.245e-01 2.701e-01 8.607e-04 3.530e-04 2.367e-03 -1.000 5.407e-03 -0.901 1.039 0.471 -0.190 -0.593 -0.873 -1.452 -1.539
0.0054091 -0.45000 10.07918 0.8964712620 2.4483331252    0.885  2.310  3.6277  1.538    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1 -4.41e-10      0.00 7.245e-01 2.701e-01 8.607e-04 3.530e-04 2.367e-03 -1.000 5.407e-03 -1.004 0.987 0.403 -0.268 -0.677 -0.960 -1.545 -1.634
0.0054091 -0.45000 10.07918 0.8965010047 2.4483411302    0.885  2.349  3.6248  1.486    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1 -5.14e-10      0.00 7.245e-01 2.701e-01 8.607e-04 3.530e-04 2.367e-03 -1.000 5.407e-03 -1.103 0.938 0.340 -0.342 -0.757 -1.042 -1.635 -1.725
0.0054091 -0.45000 10.07918 0.8965290189 2.4483486694    0.884  2.390  3.6219  1.434    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1    -6e-10      0.00 7.245e-01 2.701e-01 8.607e-04 3.531e-04 2.367e-03 -1.000 5.407e-03 -1.204 0.888 0.279 -0.413 -0.836 -1.125 -1.727 -1.819
0.0054091 -0.45000 10.07918 0.8965549469 2.4483556467    0.883  2.430  3.6189  1.382    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1    -7e-10      0.00 7.245e-01 2.701e-01 8.606e-04 3.531e-04 2.367e-03 -1.000 5.407e-03 -1.305 0.840 0.220 -0.483 -0.914 -1.206 -1.819 -1.913
0.0054091 -0.45000 10.07918 0.8965784311 2.4483619659    0.882  2.469  3.6160  1.331    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1 -8.12e-10      0.00 7.245e-01 2.701e-01 8.606e-04 3.531e-04 2.367e-03 -1.000 5.407e-03 -1.402 0.795 0.164 -0.549 -0.988 -1.284 -1.907 -2.003
0.0054091 -0.45000 10.07918 0.8966010213 2.4483680442    0.881  2.509  3.6129  1.277    3  0.000  0.485    11.08     8.19     5.72     4.43     3.59  3 -9.49e-10      0.00 7.245e-01 2.701e-01 8.606e-04 3.531e-04 2.367e-03 -1.000 5.407e-03 -1.503 0.750 0.108 -0.617 -1.064 -1.364 -1.998 -2.096
0.0054091 -0.45000 10.07918 0.8966208696 2.4483733845    0.880  2.548  3.6100  1.227    3  0.000  0.485    12.31     8.96     6.24     4.84     3.92  3  -1.1e-09      0.00 7.245e-01 2.701e-01 8.606e-04 3.531e-04 2.367e-03 -1.000 5.407e-03 -1.599 0.708 0.054 -0.681 -1.136 -1.439 -2.084 -2.183
0.0054091 -0.45000 10.07918 0.8966397047 2.4483784519    0.879  2.586  3.6071  1.176    3  0.000  0.485    13.69     9.82     6.81     5.29     4.29  3 -1.28e-09      0.00 7.245e-01 2.701e-01 8.606e-04 3.531e-04 2.367e-03 -1.000 5.408e-03 -1.695 0.668 0.003 -0.742 -1.206 -1.513 -2.170 -2.271
0.0054091 -0.45000 10.07918 0.8966570497 2.4483831182    0.878  2.624  3.6041  1.126    3  0.000  0.485    15.21    10.75     7.43     5.78     4.68  3 -1.47e-09      0.00 7.245e-01 2.701e-01 8.606e-04 3.532e-04 2.367e-03 -1.000 5.408e-03 -1.790 0.631 -0.044 -0.801 -1.273 -1.583 -2.253 -2.357
0.0054091 -0.45000 10.07918 0.8966730833 2.4483874316    0.877  2.661  3.6011  1.076    3  0.000  0.485    16.89    11.77     8.09     6.30     5.11  3 -1.71e-09      0.00 7.245e-01 2.701e-01 8.606e-04 3.532e-04 2.367e-03 -1.000 5.408e-03 -1.883 0.595 -0.091 -0.858 -1.340 -1.653 -2.336 -2.441
0.0054091 -0.45000 10.07918 0.8966884613 2.4483915683    0.876  2.700  3.5981  1.025    3  0.000  0.485    18.79    12.89     8.83     6.89     5.59  3 -1.98e-09      0.00 7.245e-01 2.701e-01 8.606e-04 3.532e-04 2.367e-03 -1.000 5.408e-03 -1.979 0.559 -0.139 -0.916 -1.406 -1.723 -2.420 -2.527
0.0054091 -0.45000 10.07918 0.8967053294 2.4483961058    0.874  2.744  3.5944  0.965    3  0.000  0.485    21.34    14.38     9.80     7.66     6.21  2 -2.35e-09      0.00 7.245e-01 2.701e-01 8.606e-04 3.532e-04 2.367e-03 -1.000 5.408e-03 -2.091 0.525 -0.187 -0.977 -1.479 -1.801 -2.517 -2.627
0.0054091 -0.45000 10.07918 0.8967208862 2.4484002903    0.872  2.789  3.5907  0.905    3  0.000  0.485    24.20    16.02    10.86     8.50     6.90  2  -2.8e-09      0.00 7.245e-01 2.701e-01 8.606e-04 3.532e-04 2.367e-03 -1.000 5.408e-03 -2.202 0.494 -0.233 -1.037 -1.552 -1.877 -2.613 -2.726
0.0054091 -0.45000 10.07918 0.8967327476 2.4484034807    0.870  2.825  3.5878  0.855    3  0.000  0.485    26.82    17.50    11.82     9.26     7.52  2 -3.22e-09      0.00 7.245e-01 2.701e-01 8.606e-04 3.532e-04 2.367e-03 -1.000 5.408e-03 -2.293 0.471 -0.268 -1.083 -1.607 -1.935 -2.690 -2.807
0.0054091 -0.45000 10.07918 0.8967463374 2.4484071359    0.868  2.869  3.5839  0.795    3  0.000  0.485    30.45    19.51    13.11    10.29     8.36  2 -3.83e-09      0.00 7.245e-01 2.701e-01 8.605e-04 3.532e-04 2.367e-03 -1.000 5.408e-03 -2.404 0.447 -0.306 -1.133 -1.670 -2.003 -2.783 -2.903
0.0054091 -0.45000 10.07918 0.8967582583 2.4484103421    0.865  2.911  3.5803  0.738    3  0.000  0.485    34.33    21.62    14.46    11.37     9.24  2 -4.51e-09      0.00 7.245e-01 2.701e-01 8.605e-04 3.532e-04 2.367e-03 -1.000 5.408e-03 -2.507 0.427 -0.341 -1.180 -1.728 -2.065 -2.870 -2.993
0.0054091 -0.45000 10.07918 0.8967695832 2.4484133880    0.863  2.953  3.5766  0.679    3  0.000  0.485    38.78    24.01    15.98    12.59    10.22  2 -5.32e-09      0.00 7.245e-01 2.701e-01 8.605e-04 3.532e-04 2.367e-03 -1.000 5.408e-03 -2.612 0.412 -0.368 -1.216 -1.776 -2.116 -2.955 -3.083
0.0054091 -0.45000 10.07918 0.8967797160 2.4484161131    0.860  2.993  3.5729  0.623    3  0.000  0.485    43.62    26.55    17.59    13.88    11.28  2 -6.24e-09      0.00 7.245e-01 2.701e-01 8.605e-04 3.533e-04 2.367e-03 -1.000 5.408e-03 -2.713 0.401 -0.392 -1.249 -1.820 -2.163 -3.035 -3.168
0.0054091 -0.45000 10.07918 0.8967895508 2.4484187580    0.857  3.034  3.5691  0.565    3  0.000  0.485    49.22    29.44    19.42    15.34    12.47  1 -7.34e-09      0.00 7.245e-01 2.701e-01 8.605e-04 3.533e-04 2.367e-03 -1.000 5.408e-03 -2.815 0.393 -0.412 -1.277 -1.860 -2.205 -3.116 -3.254
0.0054091 -0.45000 10.07918 0.8967982531 2.4484210983    0.853  3.073  3.5655  0.511    3  0.000  0.485    55.21    32.48    21.33    16.88    13.72  1 -8.57e-09      0.00 7.245e-01 2.701e-01 8.605e-04 3.533e-04 2.367e-03 -1.000 5.408e-03 -2.911 0.394 -0.422 -1.291 -1.884 -2.231 -3.190 -3.333
0.0054091 -0.45000 10.07918 0.8968064189 2.4484232943    0.850  3.111  3.5618  0.456    3  0.000  0.485    61.91    35.82    23.41    18.56    15.09  1 -9.99e-09      0.00 7.245e-01 2.701e-01 8.605e-04 3.533e-04 2.367e-03 -1.000 5.408e-03 -3.007 0.402 -0.425 -1.299 -1.905 -2.254 -3.261 -3.411
0.0054091 -0.45000 10.07918 0.8968138099 2.4484252818    0.846  3.147  3.5582  0.403    3  0.000  0.485    69.17    39.37    25.62    20.34    16.54  1 -1.16e-08      0.00 7.245e-01 2.701e-01 8.605e-04 3.533e-04 2.367e-03 -1.000 5.408e-03 -3.098 0.420 -0.418 -1.295 -1.912 -2.263 -3.327 -3.483
0.0054091 -0.45000 10.07918 0.8968208432 2.4484271732    0.842  3.183  3.5544  0.349    3  0.000  0.485    77.36    43.32    28.07    22.32    18.15  1 -1.34e-08      0.00 7.245e-01 2.701e-01 8.605e-04 3.533e-04 2.367e-03 -1.000 5.408e-03 -3.189 0.446 -0.402 -1.278 -1.907 -2.257 -3.389 -3.552
0.0054091 -0.45000 10.07918 0.8968272805 2.4484289042    0.837  3.219  3.5507  0.297    3  0.000  0.485    86.32    47.56    30.68    24.43    19.88  1 -1.55e-08      0.00 7.245e-01 2.701e-01 8.605e-04 3.533e-04 2.367e-03 -1.000 5.408e-03 -3.277 0.473 -0.384 -1.258 -1.900 -2.250 -3.448 -3.619
0.0054091 -0.45000 10.07918 0.8968334794 2.4484305711    0.832  3.254  3.5468  0.243    3  0.000  0.485    96.56    52.31    33.60    26.80    21.81  1  -1.8e-08      0.00 7.245e-01 2.701e-01 8.605e-04 3.533e-04 2.367e-03 -1.000 5.408e-03 -3.366 0.517 -0.348 -1.215 -1.869 -2.219 -3.501 -3.681
0.0054091 -0.45000 10.07918 0.8968392015 2.4484321098    0.827  3.289  3.5432  0.192    3  0.000  0.485   107.58    57.34    36.67    29.30    23.84  1 -2.07e-08      0.00 7.245e-01 2.701e-01 8.605e-04 3.533e-04 2.367e-03 -1.000 5.408e-03 -3.451 0.563 -0.308 -1.168 -1.834 -2.182 -3.549 -3.739
0.0054091 -0.45000 10.07918 0.8968445659 2.4484335522    0.821  3.322  3.5395  0.141    3  0.000  0.485   119.67    62.76    39.97    31.98    26.03  1 -2.38e-08      0.00 7.245e-01 2.701e-01 8.605e-04 3.533e-04 2.367e-03 -1.000 5.408e-03 -3.535 0.611 -0.266 -1.118 -1.796 -2.142 -3.595 -3.794
0.0054091 -0.45000 10.07918 0.8968505859 2.4484351710    0.814  3.359  3.5354  0.084    3  0.000  0.485   134.85    69.42    44.00    35.28    28.72  1 -2.78e-08      0.00 7.245e-01 2.701e-01 8.605e-04 3.533e-04 2.367e-03 -1.000 5.408e-03 -3.627 0.680 -0.199 -1.037 -1.730 -2.074 -3.636 -3.847
0.0054091 -0.45000 10.07918 0.8968542814 2.4484361646    0.809  3.381  3.5329  0.048    3  0.000  0.485   143.95    73.88    46.69    37.47    30.51  1 -3.06e-08      0.00 7.245e-01 2.701e-01 8.605e-04 3.533e-04 2.367e-03 -1.000 5.408e-03 -3.683 0.726 -0.155 -0.984 -1.686 -2.027 -3.660 -3.879
0.0054091 -0.45000 10.07918 0.8968542814 2.4484361646    0.809  1.701  3.6978  2.388    4  0.000  0.494     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.259e-01 2.687e-01 8.750e-04 3.356e-04 2.365e-03 -1.000 5.414e-03 0.518 1.625 1.263 0.808 0.532 0.321 -0.122 -0.182
0.0054091 -0.45000 10.07918 0.8969158530 2.4484527191    0.809  1.712  3.6970  2.374    4  0.000  0.494     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.259e-01 2.687e-01 8.750e-04 3.356e-04 2.365e-03 -1.000 5.414e-03 0.490 1.604 1.241 0.784 0.507 0.295 -0.149 -0.210
0.0054091 -0.45000 10.07918 0.8969814777 2.4484703605    0.809  1.716  3.6968  2.369    4  0.000  0.494     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.259e-01 2.687e-01 8.750e-04 3.356e-04 2.365e-03 -1.000 5.414e-03 0.481 1.597 1.233 0.776 0.498 0.286 -0.159 -0.219
0.0054091 -0.45000 10.07918 0.8970409036 2.4484863329    0.809  1.716  3.6969  2.369    4  0.000  0.494     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.259e-01 2.687e-01 8.750e-04 3.356e-04 2.365e-03 -1.000 5.414e-03 0.479 1.593 1.230 0.773 0.495 0.283 -0.161 -0.221
