Region_ID,X,Y
0,0.6074594610099107,13.218717059410615
0,0.6254143865766086,13.222166092037023
0,0.6463617997377563,13.232513189916242
0,0.6698742022655751,13.235962222542648
0,0.6946690994767295,13.24286028779546
0,0.7168990073212127,13.246309320421869
0,0.7352814311156892,13.249758353048275
0,0.748961374404602,13.249758353048275
0,0.7528088584546087,13.153185439508892
0,0.7583663354157295,13.063510591222322
0,0.7639238123768504,12.987631873441378
0,0.7468238832657094,12.97728477556216
0,0.7344264346601321,12.973835742935753
0,0.7177540037767698,12.966937677682939
0,0.6997990782100718,12.960039612430126
0,0.6835541455544879,12.95659057980372
0,0.6655992199877898,12.949692514550907
0,0.6489267891044275,12.942794449298095
0,0.630544365309951,12.939345416671687
0,0.6117344432876959,12.932447351418874
0,0.6078869592376892,13.03591833021107
0,0.6057494680987966,13.111797047992013
1,0.6467892979655349,12.208150499873504
1,0.6638892270766757,12.228844695631944
1,0.6891116225156086,12.256436956643196
1,0.713051523271206,12.273682119775229
1,0.7408389080768101,12.287478250280856
1,0.7596488300990651,12.30127438078648
1,0.7758937627546489,12.311621478665701
1,0.7934211900935684,12.32196857654492
1,0.784016229082441,12.528910534129311
1,0.7750387662990919,12.735852491713702
1,0.7639238123768504,12.987631873441378
1,0.7468238832657094,12.97728477556216
1,0.7344264346601321,12.973835742935753
1,0.7177540037767698,12.966937677682939
1,0.6997990782100718,12.960039612430126
1,0.6835541455544879,12.95659057980372
1,0.6655992199877898,12.949692514550907
1,0.6489267891044275,12.942794449298095
1,0.630544365309951,12.939345416671687
1,0.6117344432876959,12.932447351418874
1,0.623276895437716,12.663422806559165
1,0.6343918493599576,12.428888587963522
