x,y
5.613637075268817,19.524178690476187
5.457563870967742,19.418499642857142
5.145417462365591,19.339240357142856
4.8444191397849465,19.193931666666664
4.487680387096774,18.95615380952381
4.220126322580645,18.903314285714284
3.89683182795699,18.70516607142857
3.640425849462366,18.625906785714285
3.361723698924732,18.42775857142857
3.0049849462365597,18.256030119047615
2.7820232258064523,18.071091785714284
2.57020959139785,17.87294357142857
2.336099784946237,17.674795357142855
2.168878494623657,17.4370175
2.1019899784946245,17.19923964285714
2.057397634408603,16.92183214285714
2.1242861505376354,16.723683928571425
2.2580631827956994,16.551955476190475
2.3918402150537643,16.48590607142857
2.559061505376345,16.446276428571426
2.7485789677419357,16.38022702380952
3.0607253763440863,16.3273875
3.216798580645162,16.274547976190476
3.4286122150537635,16.142449166666665
3.5735373333333333,15.983930595238093
3.6738701075268816,15.693313214285713
3.7742028817204307,15.468745238095238
3.8410913978494623,15.217757499999998
3.9191280000000006,14.940349999999999
4.008312688172043,14.742201785714284
4.119793548387097,14.517633809523808
4.275866752688172,14.27985595238095
4.398495698924731,14.081707738095236
4.509976559139785,13.909979285714284
4.677197849462366,13.672201428571427
4.81097488172043,13.487263095238093
5.033936602150537,13.196645714285713
5.223454064516129,12.985287619047618
5.41297152688172,12.85318880952381
5.613637075268817,12.707880119047617
5.925783483870967,12.496522023809522
6.1487452043010755,12.29837380952381
6.371706924731182,12.100225595238095
6.628112903225807,11.902077380952381
6.90681505376344,11.717139047619046
7.152072946236558,11.505780952380952
7.441923182795698,11.281212976190476
7.687181075268816,11.056645
7.977031311827956,10.858496785714285
8.445250924731182,10.422570714285714
8.679360731182795,10.23763238095238
