Region_ID,X,Y
0,1.2978784052029149,16.328690505565863
0,1.3545187329864736,16.45718362244898
0,1.402096608324663,16.571909619666048
0,1.4677993885535914,16.709580816326532
0,1.5584239130072854,16.902320491651206
0,1.6558452767950067,17.072114967532467
0,1.7464698012487008,17.223553283858998
0,1.8348287125910527,17.365813520408164
0,1.8892034272632692,17.448416238404455
0,1.9617030468262244,17.333690241187384
0,2.004749695941729,17.27403272263451
0,1.9549062074921972,17.186840964749535
0,1.8982658797086385,17.11341632653061
0,1.8280318732570255,17.00786840909091
0,1.7623290930280973,16.888553371985157
0,1.7034231521331962,16.796772574211502
0,1.6218610801248714,16.649923297773654
0,1.5561582998959431,16.512252101113173
0,1.4995179721123844,16.365402824675325
0,1.4451432574401677,16.218553548237477
0,1.381706090322582,16.25526586734694
1,1.5856112703433936,16.080882351576996
1,1.626392306347556,16.191019308905382
1,1.6671733423517185,16.28738914656772
1,1.714751217689908,16.397526103896105
1,1.7872508372528633,16.539786340445268
1,1.8688129092611878,16.67286849721707
1,1.9549062074921972,16.79218353432282
1,2.054593184391261,16.92526569109462
1,2.152014548178982,17.035402648423005
1,2.074983702393342,17.163895765306123
1,2.004749695941729,17.27403272263451
1,1.9549062074921972,17.186840964749535
1,1.8982658797086385,17.11341632653061
1,1.8280318732570255,17.00786840909091
1,1.7623290930280973,16.888553371985157
1,1.7034231521331962,16.796772574211502
1,1.6218610801248714,16.649923297773654
1,1.5561582998959431,16.512252101113173
1,1.4995179721123844,16.365402824675325
1,1.4451432574401677,16.218553548237477
1,1.5108460376690962,16.145128910018553
