Region_ID,X,Y
0,1.8143960094693026,-7.483643367346941
0,1.858139157752341,-7.367141999072358
0,1.9106309356919873,-7.2247514378478686
0,1.9740585007023932,-7.095305473098333
0,2.0506090101977104,-6.957229777365494
0,2.1227852048647238,-6.83641354359926
0,2.2015228717741935,-6.737171637291282
0,2.260576121956295,-6.6681337894248625
0,2.297757797996878,-6.719912175324677
0,2.332752316623309,-6.793264888682748
0,2.358998205593132,-6.8709324675324694
0,2.3152550573100936,-6.935655449907237
0,2.2583889645421436,-7.017637894248611
0,2.1949613995317376,-7.112564935064937
0,2.146843936420395,-7.198862244897962
0,2.096539315894901,-7.293789285714288
0,2.0484218527835587,-7.410290653988871
0,1.9959300748439124,-7.535421753246755
0,1.9565612413891778,-7.634663659554733
0,1.915005250520291,-7.608774466604826
0,1.862513472580645,-7.565625811688314
1,2.098726473309053,-7.83746233766234
1,2.1643411957336105,-7.6950717764378505
1,2.219020131087409,-7.595829870129872
1,2.2868220109261186,-7.4922730983302435
1,2.3480624185223724,-7.393031192022265
1,2.415864298361082,-7.2894744202226365
1,2.459607446644121,-7.22906630333952
1,2.498976280098855,-7.164343320964752
1,2.444297344745057,-7.013323028756959
1,2.3983670390478666,-6.918395987940633
1,2.358998205593132,-6.8709324675324694
1,2.3152550573100936,-6.935655449907237
1,2.2583889645421436,-7.017637894248611
1,2.1949613995317376,-7.112564935064937
1,2.146843936420395,-7.198862244897962
1,2.096539315894901,-7.293789285714288
1,2.0484218527835587,-7.410290653988871
1,1.9959300748439124,-7.535421753246755
1,1.9565612413891778,-7.634663659554733
1,2.000304389672216,-7.6950717764378505
1,2.057170482440166,-7.777054220779223
