Region_ID,X,Y
0,0.8103301620187304,-13.59974904336735
0,0.8295878700312174,-13.559218112244901
0,0.8598499826222683,-13.522371811224492
0,0.8914876457856399,-13.492894770408165
0,0.9217497583766908,-13.478156250000003
0,0.9286275112382933,-13.537110331632656
0,0.9410074663891779,-13.610802933673472
0,0.9465096686784599,-13.688180165816329
0,0.9520118709677419,-13.769242028061226
0,0.9533874215400623,-13.817142219387758
0,0.9245008595213319,-13.839250000000003
0,0.8997409492195628,-13.853988520408166
0,0.8722299377731528,-13.87241167091837
0,0.8433433757544224,-13.887150191326533
0,0.8350900723204994,-13.839250000000003
0,0.8240856677419354,-13.77661128826531
0,0.8158323643080123,-13.721341836734696
0,0.8075790608740894,-13.666072385204084
1,0.8791076906347554,-14.299828762755105
1,0.8956142975026014,-14.303513392857147
1,0.9176231066597293,-14.292459502551024
1,0.9465096686784599,-14.281405612244901
1,0.9767717812695108,-14.27403635204082
1,0.9740206801248699,-14.200343750000004
1,0.9685184778355879,-14.1008587372449
1,0.9643918261186263,-14.00505835459184
1,0.9602651744016648,-13.898204081632656
1,0.9533874215400623,-13.817142219387758
1,0.9245008595213319,-13.839250000000003
1,0.8997409492195628,-13.853988520408166
1,0.8722299377731528,-13.87241167091837
1,0.8433433757544224,-13.887150191326533
1,0.8488455780437043,-13.982950573979595
1,0.8543477803329864,-14.05295854591837
1,0.8626010837669094,-14.13770503826531
1,0.8708543872008323,-14.222451530612247
