X,Y
1.018709677419355,-6.7978896103896105
0.9154838709677422,-7.277110389610391
0.8277419354838711,-7.6764610389610395
0.7503225806451614,-8.035876623376623
0.6883870967741936,-8.455194805194806
0.6161290322580646,-8.89448051948052
0.5645161290322582,-9.353733766233766
0.5283870967741937,-9.69318181818182
0.4974193548387098,-10.012662337662338
0.4767741935483871,-10.332142857142859
0.4664516129032259,-10.691558441558442
0.48193548387096774,-10.9112012987013
0.5283870967741937,-11.050974025974028
0.5903225806451613,-11.15081168831169
0.6522580645161291,-11.210714285714287
0.7141935483870969,-11.190746753246755
0.7709677419354839,-11.15081168831169
0.8225806451612903,-11.25064935064935
0.8483870967741935,-11.390422077922079
0.869032258064516,-11.7099025974026
0.8741935483870968,-12.029383116883118
0.8845161290322581,-12.308928571428574
0.9051612903225805,-12.588474025974026
0.9206451612903226,-12.887987012987015
0.941290322580645,-13.1875
0.9670967741935483,-13.526948051948054
0.9929032258064516,-13.90633116883117
1.0290322580645161,-14.265746753246756
1.0600000000000003,-14.545292207792208
1.1012903225806452,-14.824837662337664
1.147741935483871,-15.164285714285715
1.22,-15.483766233766236
1.2664516129032257,-15.763311688311692
1.3180645161290323,-15.982954545454547
1.3903225806451613,-16.342370129870133
1.4832258064516128,-16.64188311688312
