X,Y
1.4058064516129034,-7.443506493506494
1.2750537634408603,-7.86948051948052
1.1580645161290322,-8.162337662337663
1.047956989247312,-8.614935064935064
0.9447311827956988,-9.014285714285716
0.869032258064516,-9.466883116883118
0.8139784946236561,-9.892857142857142
0.7795698924731183,-10.265584415584417
0.7726881720430108,-10.611688311688312
0.8139784946236561,-10.87792207792208
0.8896774193548389,-11.064285714285715
0.9791397849462367,-11.17077922077922
1.0823655913978494,-11.197402597402597
1.1855913978494625,-11.17077922077922
1.2819354838709678,-11.224025974025974
1.336989247311828,-11.437012987012988
1.364516129032258,-11.836363636363636
1.3920430107526884,-12.20909090909091
1.4470967741935483,-12.714935064935066
1.5021505376344086,-13.167532467532467
1.557204301075269,-13.620129870129873
1.5984946236559139,-14.046103896103897
1.6604301075268817,-14.445454545454545
1.7223655913978495,-14.81818181818182
1.8049462365591398,-15.244155844155845
1.8668817204301076,-15.563636363636366
1.9701075268817203,-15.936363636363637
2.0733333333333333,-16.30909090909091
2.1765591397849464,-16.5487012987013
