Region_ID,X,Y
0,1.7943352017689922,22.09460219155844
0,1.8376628144641012,22.22407925556586
0,1.8701585239854335,22.364346074907235
0,1.8918223303329882,22.47224362824675
0,1.967645652549429,22.50461289424861
0,2.0922125390478685,22.536982160250464
0,2.0922125390478685,22.32118705357143
0,2.0705487327003134,22.126971457560295
0,1.967645652549429,22.07302268089054
0,1.8701585239854335,22.029863659554728
0,1.7726713954214375,21.97591488288497
1,1.718511879552551,21.997494393552874
1,1.6101928478147778,21.889596840213358
1,1.5181216708376706,21.727750510204082
1,1.4422983486212293,21.53353491419295
1,1.3177314621227902,21.17747298817254
1,1.2473240914932375,20.86457008348794
1,1.5939449930541119,21.026416413497216
1,1.7997511533558808,21.53353491419295
1,1.967645652549429,22.07302268089054
1,1.8701585239854335,22.029863659554728
1,1.7726713954214375,21.97591488288497
