X,Y
0.8354838709677419,23.428571428571423
0.764516129032258,22.999999999999993
0.6806451612903226,22.547619047619044
0.6161290322580646,22.09523809523809
0.5387096774193547,21.714285714285708
0.48709677419354835,21.404761904761898
0.42903225806451606,21.071428571428566
0.4096774193548387,20.714285714285708
0.39677419354838706,20.28571428571428
0.4161290322580644,19.999999999999993
0.44838709677419364,19.714285714285708
0.5064516129032257,19.45238095238095
0.596774193548387,19.357142857142854
0.6741935483870967,19.380952380952376
0.7580645161290323,19.47619047619047
0.8483870967741935,19.66666666666666
0.9129032258064516,19.809523809523803
0.9451612903225806,19.47619047619047
0.9774193548387096,19.071428571428566
1.0096774193548388,18.64285714285714
1.0548387096774192,18.28571428571428
1.0806451612903225,17.97619047619047
1.1258064516129034,17.66666666666666
1.1838709677419357,17.16666666666666
1.2354838709677418,16.809523809523803
1.3193548387096774,16.380952380952376
1.3967741935483873,15.976190476190471
1.467741935483871,15.59523809523809
1.564516129032258,15.238095238095234
1.7000000000000002,14.857142857142852
1.803225806451613,14.619047619047613
