X,Y
1.331182795698925,23.318181818181817
1.1354838709677422,22.977272727272727
0.9956989247311827,22.65909090909091
0.8838709677419354,22.295454545454547
0.7580645161290325,21.795454545454547
0.688172043010753,21.386363636363637
0.6741935483870969,20.977272727272727
0.6602150537634408,20.56818181818182
0.688172043010753,20.31818181818182
0.7580645161290325,19.954545454545453
0.8139784946236559,19.704545454545453
1.0376344086021505,19.386363636363637
1.2752688172043012,19.363636363636363
1.4150537634408602,19.477272727272727
1.5268817204301075,19.65909090909091
1.7225806451612904,19.75
1.8344086021505377,19.545454545454547
1.9881720430107528,19.25
2.113978494623656,18.886363636363637
2.253763440860215,18.56818181818182
2.4215053763440864,18.25
2.5333333333333337,18.0
2.701075268817205,17.704545454545453
2.910752688172043,17.409090909090907
3.1064516129032262,17.045454545454547
3.330107526881721,16.727272727272727
3.5258064516129033,16.522727272727273
3.77741935483871,16.25
4.001075268817205,16.022727272727273
4.2666666666666675,15.772727272727272
4.504301075268817,15.5
4.741935483870968,15.272727272727272
